Unique ID,Lap_Time_Seconds
2042979,104.342
521087,98.85
1419056,86.124
2369197,98.143
255576,100.263
1826030,70.567
797399,109.619
1672581,82.157
2702061,89.268
164035,87.549
13446,95.873
2328592,90.408
403518,92.491
474715,94.546
1272305,72.397
61785,79.782
1921960,93.792
1785674,108.898
535465,108.978
670465,80.476
2250355,79.411
1985554,98.274
1408986,104.154
887624,88.04
1575210,90.507
2633550,98.997
673960,97.196
2241359,92.717
481730,95.858
787087,78.271
1699618,94.83
2586499,101.306
2521300,87.489
742636,104.951
1311679,89.154
478556,73.607
1787081,85.322
860645,72.652
1402103,76.904
2577009,100.632
844093,103.034
2340153,107.54
1275676,83.341
2070244,95.82
1714948,99.726
996010,102.293
1197137,109.453
1122817,71.971
161021,98.646
2198020,82.568
799191,87.4
185142,74.704
813556,82.241
209868,87.498
2072592,93.34
825854,75.508
1888926,97.31
222893,74.752
2312715,105.469
2260850,95.604
428337,102.932
1023634,85.154
2307661,106.28
1556578,70.367
2238004,102.152
2425172,83.078
313650,87.976
565652,93.967
1397921,104.594
1512691,83.773
628867,99.53
473846,86.419
1232643,95.891
2662243,84.91
482890,95.316
451591,96.502
938305,85.706
2368315,92.32
1092533,72.539
2335510,75.552
312396,86.79
1658983,108.265
162286,78.338
446273,92.273
1031661,82.992
884798,74.594
1029798,106.448
1497636,78.394
2552799,109.323
271451,102.087
365070,106.137
314037,89.951
1730772,103.128
1518452,78.759
767616,80.982
1998957,74.99
507916,79.333
2251835,109.843
58571,90.109
1564029,72.399
1853549,70.43
1833474,93.397
1325596,99.569
849091,94.824
60684,90.498
1152077,72.15
2295846,82.723
2064828,105.118
1776228,94.617
1030940,83.708
2559424,81.938
1486685,79.555
1377213,73.742
120006,76.519
1101975,99.207
368291,91.988
977288,99.236
2506107,80.334
1513419,94.278
2659469,106.307
1641763,105.61
1826565,79.121
1800387,91.276
1777449,76.425
1870256,70.319
1569796,106.148
1366503,82.088
677726,100.023
2242645,93.187
2110869,84.345
1382394,83.898
1546398,106.139
527623,87.208
2662591,106.833
1379583,101.409
2254482,89.759
252901,96.258
1027723,86.927
2617081,104.449
2311934,102.062
2653099,75.842
1176346,87.541
1982791,90.146
746607,90.169
1770713,105.038
1083329,94.796
2047830,93.338
1848197,72.211
358366,85.331
978549,86.26
2194157,88.171
1975619,94.37
1945397,72.56
2471105,82.67
2474004,72.984
2210793,83.406
1140504,72.686
1484750,74.055
2171180,72.31
1567290,98.39
146922,83.29
2176486,95.392
1139523,109.258
1032726,95.116
236809,84.264
397170,77.223
979683,75.188
620369,78.036
1877430,72.713
1281567,90.661
1846133,76.155
2628639,104.881
2125234,95.608
1026768,88.856
2697093,97.741
2431631,83.61
674167,81.086
1414679,76.897
83984,99.419
1271021,79.586
1272308,75.709
2367082,87.511
1306919,99.811
967043,82.197
1310854,105.655
1350099,74.996
2464710,82.493
1994896,104.688
941874,70.695
807909,95.246
2438744,95.276
117800,107.239
1770683,87.983
138352,86.594
262249,103.847
876948,87.621
1352069,108.288
704991,70.474
1228062,72.481
915525,83.589
926286,73.466
2556716,87.374
100536,75.206
2274958,76.82
60413,84.799
2659143,97.939
1415835,72.43
1107086,77.456
643424,88.065
1273936,82.402
391065,73.382
368303,97.007
187795,106.526
836656,94.372
417322,105.243
968161,107.058
1745891,92.323
1932868,83.527
2066371,79.506
2559547,86.973
1490699,82.126
141010,83.365
405731,73.88
2225821,107.661
2438172,80.514
935796,102.716
918171,79.701
1981276,103.529
1173420,99.347
1333940,101.035
1770052,82.088
200302,84.539
2290518,87.239
1909133,89.56
2720000,81.379
2397683,83.752
706890,94.641
2277851,76.223
1166343,70.784
2407360,82.77
720529,77.418
2232977,107.706
41107,98.966
2102833,78.788
393014,92.021
2310815,83.254
1690514,102.252
1169776,85.411
1577809,104.139
614558,93.985
1403978,91.586
846519,91.05
2153688,96.366
2274504,107.057
1256129,77.115
86247,84.749
2661248,103.727
996507,79.446
2093801,100.951
1905477,91.487
2175357,84.173
2531543,97.988
919781,71.764
716809,81.067
2082316,79.853
2213027,99.402
1245149,105.107
680894,99.712
1661168,76.504
357624,84.453
1781313,89.791
1640932,97.449
1550402,88.717
1817614,71.084
2643134,101.665
1767188,79.92
2177180,82.835
1625095,91.506
123799,85.639
2601375,86.687
2192990,77.591
1492954,76.654
1137740,107.799
2269029,73.773
1261628,76.821
27867,96.967
717546,104.014
2277971,102.188
365151,100.662
2093192,73.146
2310276,99.32
489540,72.356
2155063,94.38
2189157,84.91
2143721,90.372
1329011,79.872
960625,91.875
1160926,96.131
1308588,106.087
2158774,75.83
313622,94.946
1565465,92.824
2280986,101.074
730429,88.507
1607345,102.904
1843422,86.293
1666236,107.306
1287375,90.319
736839,71.775
482275,87.177
2215366,91.461
658551,108.025
2451312,95.552
807007,72.851
446431,76.347
217551,72.211
1247802,87.247
246535,77.687
2733531,101.092
208787,102.998
1470190,77.498
619726,75.962
228150,72.625
1417770,103.295
905938,73.893
1111137,89.495
1802825,93.247
2462944,80.728
996715,96.678
2006723,98.896
408689,72.906
1497811,89.012
2390184,90.044
1246529,83.813
479569,88.741
1453278,90.721
270986,94.686
1210384,76.697
2697485,99.399
372822,77.871
1069408,89.45
904803,84.242
453964,94.582
206531,93.128
661228,75.474
1057816,74.195
1909989,81.338
2086218,106.684
2658832,102.829
1271446,94.588
1284576,99.111
2106910,73.604
2258794,73.511
2340436,81.448
2043624,75.324
2656787,94.37
1420786,101.777
398300,106.466
2601346,97.179
323748,99.539
177672,71.996
1087571,70.26
1167896,108.184
2704037,82.015
1225991,74.289
1377846,71.847
571925,101.143
1809861,95.652
1658404,102.233
640845,82.933
249523,99.729
1167639,70.739
763022,74.931
1293998,88.587
413559,108.461
1273338,86.577
482908,108.181
157967,93.456
601831,76.392
2362113,70.317
1275779,92.037
2688301,89.289
1399080,101.495
1333059,71.02
631897,102.425
926214,90.575
1902278,80.107
1666821,101.6
2188015,72.801
2099184,85.592
439183,70.051
1838878,102.789
2521961,83.451
1681677,90.803
908840,107.646
293844,93.453
1006341,101.291
2501869,92.486
1817763,95.019
2663571,91.588
1814119,100.165
144335,100.439
875933,96.654
2141361,72.623
2039796,95.441
412368,102.611
1318057,84.469
1628627,78.483
1699847,105.352
835593,80.138
1299102,85.499
930765,107.227
2634189,72.955
1146659,105.367
2703802,95.97
1106090,96.899
684645,94.661
1166031,71.505
2454869,102.092
301959,97.622
2634375,101.539
1266720,101.363
70833,80.653
2243993,73.02
2425425,106.401
1253264,84.903
713616,90.858
679716,77.233
1396250,93.964
1494317,73.11
1252421,79.409
1351420,88.792
2103488,105.184
1092441,77.062
2049204,108.219
2680506,94.8
65894,98.406
1748104,101.182
1204395,103.499
1562949,79.149
1824914,76.273
534396,91.888
1578513,104.127
2269096,92.724
241127,90.447
2636132,88.142
1449915,106.852
1513893,107.687
413758,99.115
1390160,98.792
291168,106.233
939271,84.695
54827,96.312
2095044,99.894
211290,104.446
1103797,103.424
881785,102.092
750675,93.201
486941,73.718
2127617,71.788
851232,100.376
140966,84.204
811397,101.597
1823601,89.333
265646,92.648
770666,102.309
2432124,81.615
1863375,101.41
1746972,87.513
1435628,88.097
2602187,96.86
890946,75.191
187130,104.658
166701,108.393
74256,96.101
19991,93.462
835512,72.209
2718839,74.731
891411,93.563
1392022,96.764
871550,86.086
422397,104.55
199673,79.192
2579115,90.492
2507313,109.918
2428064,75.709
2409072,78.682
44059,74.121
56462,74.551
686994,83.467
348885,88.421
1717479,104.951
2399214,79.923
1854018,98.868
365687,89.721
1373121,97.402
1193366,94.699
174745,82.825
1080958,76.159
111247,99.318
223110,88.105
2068343,101.423
768315,101.048
1760670,78.713
2557501,108.237
898830,101.277
1457493,82.835
944878,71.818
2582247,94.98
1812951,70.41
1294217,99.034
645437,93.556
1037308,100.747
1770602,87.037
205144,72.068
410619,73.715
1801886,97.62
1815323,96.012
2304565,83.843
657378,99.387
2701901,94.015
2195965,91.42
1486828,85.468
2187845,77.514
1192386,103.233
1561128,75.997
131855,109.73
1893039,100.67
1111675,94.131
1512125,87.911
1918059,77.705
59777,83.428
97614,71.367
329003,76.097
143040,98.984
1598415,108.609
785536,72.937
1758604,72.574
2557183,107.195
1877990,82.616
1850075,98.198
1807749,94.308
2181457,81.986
1884808,85.773
1474521,109.787
2108376,97.828
646457,104.579
269171,79.593
197485,101.249
1088111,92.085
2172114,74.943
1113870,100.232
269591,98.025
365805,81.069
2274221,107.04
930252,96.661
276766,99.173
228851,109.496
1188088,104.068
796495,95.086
90082,108.1
1773278,104.791
1060761,74.01
291900,94.352
1645921,73.578
936225,99.218
375551,91.692
1258821,77.049
895801,89.301
435979,97.358
423406,107.832
1901134,103.108
1926017,79.001
115814,83.335
2379657,96.705
855570,102.987
475940,88.689
2025274,94.108
1780889,84.749
2347218,79.354
1658703,79.107
2726689,74.701
852208,107.761
479064,97.075
821266,81.016
1027442,85.953
2227399,96.39
1829485,93.214
162879,106.906
761641,101.463
862966,89.684
2044304,91.586
1460150,72.686
1624076,94.157
272816,73.093
2010713,100.991
1614992,95.41
282927,91.93
823366,76.265
630507,106.56
1519367,86.442
522339,101.783
254022,99.917
1795192,81.316
192049,95.912
1677869,83.163
697237,109.483
1787045,80.851
693568,87.179
1351262,90.634
506207,77.673
2263974,109.417
1394026,75.418
596655,86.342
1265056,100.456
121118,101.967
1523528,72.155
2548494,85.722
1847703,97.115
2190393,84.24
1596289,77.952
1409853,79.741
1203240,95.652
112306,97.717
1892619,95.787
1614029,91.855
212613,86.436
2078838,87.285
2065402,86.513
295939,78.808
2026153,107.705
979674,89.691
2551728,70.451
2249921,98.19
168191,98.364
2356861,95.324
2612767,79.1
2035869,82.452
1199713,97.439
666233,75.632
194639,84.824
1957486,90.496
1799656,109.541
1239457,101.164
1755674,71.963
1782130,81.65
115776,97.242
853613,90.446
498968,80.468
1033677,72.405
1262902,80.722
1185962,98.409
2389545,76.815
1327822,81.921
462689,75.152
2155089,80.983
1521017,78.286
2209380,109.797
2521595,77.768
578001,71.333
1666942,80.775
2172888,87.047
2029489,87.007
1779495,96.79
2443113,99.6
2539861,88.602
1907173,91.321
1968580,105.438
779526,105.795
651975,70.146
769267,105.148
1882918,78.681
1588809,104.501
2690519,89.966
2390012,78.843
1484048,70.495
1597484,93.156
1770768,85.011
377226,104.332
431672,103.428
110938,82.109
239994,70.108
2219527,76.018
37055,78.493
433694,72.264
967830,82.972
2444701,101.129
1151509,95.192
1853059,109.668
852134,91.65
1573752,104.165
545222,73.95
1134721,93.313
1536052,85.023
2718539,102.132
644514,72.424
257375,82.05
2730830,107.651
508207,77.036
1371855,93.107
1972085,81.388
805575,79.007
1771106,73.101
500542,94.39
953317,107.737
2380896,72.879
2143488,106.168
2666201,78.051
1624199,82.07
1037092,109.791
2164408,102.994
2208168,97.8
597172,99.25
1483569,94.885
1321988,79.681
2651671,96.897
1014349,99.22
410939,98.409
1674749,87.786
810811,90.492
41853,100.436
1596977,82.01
809260,88.824
1750514,91.919
983999,103.79
1572884,73.425
1318807,95.093
186449,92.664
1095788,78.295
1782258,95.119
43670,92.648
318881,78.293
1949702,72.577
1483933,97.402
2267479,76.79
1969084,91.221
1553698,89.496
853670,92.06
1604131,71.342
1738800,109.251
613933,71.664
953692,71.74
2022831,105.478
1591417,78.284
1224699,84.347
1606279,95.507
2616537,102.854
97724,102.089
743568,103.679
2022621,73.459
2410416,89.252
1131536,91.734
1298019,107.61
1772552,96.804
1330286,71.287
1942486,84.489
154898,76.579
510321,77.287
2613145,78.813
2213803,101.012
1445964,105.746
858824,79.822
978600,73.772
2559079,88.496
1297897,92.736
2019389,105.105
2556249,90.457
469229,96.059
1674336,81.643
2007584,102.005
363296,109.306
192696,75.871
2222514,88.108
1784384,80.151
2113462,90.379
211548,79.855
657120,77.622
622396,97.884
1862094,91.852
1760475,74.793
1875057,105.216
702545,77.627
1616406,77.105
601040,79.256
2671913,71.498
997237,102.673
2614390,79.395
1368925,96.235
1929016,86.825
2183367,80.478
1735223,75.981
1971760,81.875
85518,107.993
447764,81.139
287443,98.374
2114795,106.746
1842222,94.412
1038397,102.597
588847,104.428
969505,79.976
2482824,86.836
772430,91.86
861770,89.159
1155187,95.221
1992140,86.525
2316973,108.185
837741,99.882
1594384,92.044
1690944,73.684
1917460,74.117
1962942,81.132
2090280,95.692
1200384,101.341
676650,97.749
262879,103.888
1202999,99.329
1440008,87.404
285062,71.721
1437092,104.018
2569551,74.757
1970769,75.235
1992942,101.54
2526565,81.472
2109168,78.511
134873,74.211
1006769,78.905
2139337,92.649
1900149,74.516
1087695,106.011
1727225,80.083
2075960,107.603
448756,83.47
1990818,90.601
2261345,102.825
1561037,81.988
829187,75.606
2063896,91.292
68535,74.015
613142,84.247
2575889,95.145
1302848,109.081
739702,92.985
707848,85.665
1469054,72.137
2310590,70.828
1328495,87.703
2263989,91.644
728645,81.682
427282,73.029
1081933,97.056
1576500,75.52
2710883,71.07
372872,99.342
1187040,71.302
2409722,102.554
1940587,86.673
2220519,93.586
1386161,100.777
215714,98.797
2286503,71.202
1670846,76.034
1208776,76.203
292323,98.188
1639324,70.573
1496516,75.016
1788097,73.775
1458426,104.404
2540293,105.106
1303734,95.022
2174726,72.275
894299,79.035
697423,102.551
889032,99.817
1783652,107.618
2628688,103.685
139569,92.137
2443005,76.669
739888,107.473
2113122,78.883
2555131,100.463
1483872,80.867
649935,87.961
568427,88.075
480519,85.951
1678004,101.54
1475583,85.177
338214,77.722
785248,85.223
301127,71.02
1695871,81.218
973355,103.683
2610796,79.87
145027,84.415
2060596,99.548
326825,76.882
105776,105.792
761230,82.037
507129,104.795
264351,107.284
1451365,90.877
779980,108
1627060,78.615
1967940,79.453
1952626,77.685
2524420,87.673
410012,82.013
1950630,88.24
782783,97.523
2143501,85.665
2658996,83.424
371327,70.637
1914167,74.577
2313438,105.256
1875345,105.228
911132,108.543
28561,103.935
284291,108.572
1929779,101.468
771481,98.314
2375735,99.978
283994,77.329
1523001,99.727
1720154,105.325
1272104,87.376
1814929,104.106
1821025,84.79
1887306,102.767
755314,87.1
2594713,91.035
2133800,70.203
1929021,100.786
353575,89.717
2296788,101.065
2004873,83.852
2348574,102.126
147037,94.435
2676507,100.746
2257856,98.792
888708,76.866
2710178,94.875
2700141,83.715
1540933,99.637
2495027,86.58
2640617,72.324
2429078,88.665
2702812,76.213
941911,99.747
1806140,89.301
1118187,82.636
1257629,82.033
1723218,78.497
2471177,93.243
1438951,76.456
1828698,109.668
1402965,96.663
1444199,97.42
2358795,98.992
759156,79.231
645428,85.752
2171659,80.528
610822,92.272
1632627,84.06
615597,74.668
988575,78.013
870004,98.096
67521,93.813
2283926,70.11
830650,80.894
192913,98.627
1399617,104.383
68283,104.773
1427452,83.987
2175790,89.86
1715181,90.749
2057016,85.134
280545,78.806
1948125,80.62
518725,103.615
642068,87.252
707606,86.05
72722,85.549
1783519,76.262
1104798,83.374
1106676,95.279
1014611,88.183
1923718,78.417
533861,80.221
1655662,101.881
745558,88.933
978245,87.868
1776931,98.215
2130776,85.003
265078,89.246
702754,96.142
813737,99.152
610525,91.084
2465049,85.043
1302364,103.083
2221961,99.971
1528833,86.011
1947283,106.915
848447,70.357
1871274,90.877
555737,103.222
2486320,78.714
1704195,87.232
23348,91.923
1839285,91.579
154797,106.904
54259,105.936
1534136,98.132
2015745,104.121
1747665,106.038
1139549,87.283
2701117,77.594
1622891,92.725
2046776,108.493
1692977,98.861
865276,82.466
2153790,101.921
769758,104.221
1943307,107.831
531417,90.521
2090518,109.919
2466504,79.354
1865263,81.424
2538305,81.404
1345762,94.386
1572954,82.45
500910,104.358
917248,81.485
1686281,83.144
2051885,99.047
2247331,74.14
149664,89.614
1015504,80.263
1059262,90.796
2421277,106.793
1584959,83.558
440017,82.823
1034359,84.391
2537160,80.637
2395048,104.767
2250746,82.395
59126,103.414
2340064,85.536
375647,77.16
1908418,85.777
2574472,105.796
1113738,100.875
840005,100.208
2193280,97.432
24636,107.456
602831,104.265
664272,103.209
315462,103.228
1587774,101.87
2443423,75.745
673895,96.297
264266,100.793
1826372,109.091
148705,89.162
615859,96.783
1737686,91.086
2525842,98.38
2552873,74.65
1905036,76.993
1568290,108.762
1509495,70.401
1487938,102.227
1819957,108.879
69403,82.85
702012,103.619
2227355,106.513
54572,103.722
766633,93.855
1407740,78.773
2482110,73.683
1110648,107.771
1479124,71.016
496026,72.043
1585053,81.045
1751452,96.736
1647134,109.95
1765185,90.422
2566532,73.303
1447214,98.252
2386806,98.302
2233217,97.89
2659039,98.408
363481,86.175
2377596,81.913
2435689,75.104
891858,107.996
1246713,82.365
199612,71.674
132553,95.716
1351703,90.41
907728,75.172
517100,86.677
1530209,73.511
1035448,78.765
1900700,93.201
2257062,75.396
932926,98.813
2313681,97.981
81154,78.518
2482633,101.417
443933,87.647
427187,71.568
1076466,85.153
1507558,80.504
496285,102.542
1347190,108.819
2563104,92.388
1530421,92.328
2391327,76.856
948800,102.904
1454375,105.613
204611,99.399
750026,96.994
1682570,90.503
2349947,101.847
2637426,92.58
2347962,107.127
2712838,103.907
2466187,86.896
227577,84.824
1158674,75.73
937541,74.089
2145448,92.387
1084102,91.049
651677,104.222
824441,83.802
400686,96.412
908216,107.993
1473743,78.161
1706532,109.509
1244938,84.973
1655863,101.617
1948019,85.514
1135332,70.156
230361,80.644
417839,95.951
453078,96.838
955697,102.711
2584798,73.357
93574,83.277
2038404,75.521
2452329,76.331
1129932,102.758
867606,72.211
2319977,82.382
1260784,88.273
1248272,97.881
1698825,94.067
430545,94.754
1269544,103.499
1558434,82.379
2704586,105.8
2104280,70.846
1281935,97.1
836856,78.974
2365486,78.826
1098668,75.571
956755,76.068
2689602,96.949
344552,98.349
1408724,79.066
1794940,97.852
461955,79.434
695352,92.489
926669,87.718
67045,76.508
2718944,96.862
1794855,85.465
699569,70.902
1744900,88.727
1005803,82.538
2503831,89.052
844020,103.991
1154911,107.122
1297902,95.98
2313941,99.718
1714340,96.502
685916,83.08
904034,89.612
1929089,86.937
1204065,89.636
1023042,72.464
1114732,96.417
1777824,80.281
1743067,106.616
1016712,95.853
1210017,80.337
1554831,78.269
2644014,75.592
519357,77.435
674173,95.317
2324447,97.413
2368114,106.158
2546778,105.15
110557,82.919
2156633,76.164
998564,85.02
1902059,78.319
1700422,102.155
566799,86.455
538305,88.392
1405890,95.187
65472,71.578
1464390,109.977
815083,108.106
2731421,86.551
835446,71.448
1067082,107.132
1058669,76.753
2709481,78.927
2250459,85.207
1753248,99.203
1239605,102.554
639455,87.47
1443731,74.827
2303123,74.211
1744306,96.965
209143,83.627
2538045,93.879
2654569,109.767
273819,107.019
2065927,95.518
1105170,92.718
2121371,99.583
1001859,101.393
846014,91.631
452030,100.841
2449903,105.192
1210678,109.713
1373954,93.736
537691,85.524
1906465,91.679
1944356,71.158
395488,83.561
1289694,107.366
1506088,74.628
485276,79.638
347148,94.323
1136391,83.453
688467,82.369
764524,90.574
1300331,87.022
616319,94.961
1306005,84.752
1734612,81.56
1256632,80.666
900184,93.792
2116504,84.025
2587360,82.771
1297469,85.821
786992,85.902
68601,90.277
1399542,90.773
981055,106.601
215523,85.688
1265052,77.81
1886715,87.435
1290012,89.025
987600,81.296
2100132,88.851
2051695,74.988
2410290,77.81
2186037,79.894
1059103,73.207
2617025,99.391
1462896,90.567
1866114,92.426
594701,96.657
1055740,94.981
1525925,99.152
217558,72.839
792941,78.456
972813,107.619
2687479,107.349
2306927,79.351
643382,106.353
1875145,85.773
261648,104.33
2203241,109.141
625992,88.658
1661987,71.229
671201,97.566
683307,96.798
1805071,93.735
2027810,90.155
740469,88.575
679727,95.35
1769413,80.783
259015,101.452
2150191,96.969
1038412,104.579
733946,97.225
1464457,77.568
750670,72.672
810129,94.45
2229242,92.854
2510563,86.034
633269,78.204
743164,99.958
1101943,104.383
2695343,93.136
1107702,89.644
319327,101.612
527719,104.572
1615863,104.948
1473095,104.273
215506,89.801
1302681,99.878
699080,94.84
1406276,99.716
1359990,92.422
1674187,84.626
1444374,92.778
2226016,105.765
402887,105.539
2050154,102.02
1333103,101.33
1431450,89.25
546598,91.091
1532862,85.852
312459,84.836
318500,103.004
1166411,103.069
2571540,99.533
1829482,96.503
598667,92.679
184247,109.786
891546,104.546
955363,92.891
1005196,96.472
1695513,78.968
2643942,74.377
2584070,103.056
1370659,105.517
1231153,89.374
1595282,91.616
1209452,70.301
2356272,76.249
657575,101.958
1172157,78.954
239864,71.933
1347168,95.43
1931787,98.435
2709550,97.176
2220616,91.219
2030730,106.347
10359,73.243
2385580,95.848
1670167,96.998
2418679,104.784
527213,107.895
2532586,79.442
1287098,82.853
960437,99.865
1872998,80.202
2529854,84.382
1517154,95.276
1353939,105.997
4841,85.401
1958398,77.62
38454,70.11
552232,108.511
1094490,94.012
1273585,71.763
1085241,109.127
16435,74.429
2462826,97.073
798892,93.026
2058212,105.749
1058644,109.177
2590948,71.33
666181,88.832
1061264,81.578
1535509,102.359
2653694,88.729
1656563,107.446
1927028,97.953
1368705,109.62
1140502,89.908
763228,72.58
1131885,70.254
456825,95.652
735928,85.256
1148747,100.537
81073,94.493
1525797,70.809
1606778,72.602
238937,74.377
2054425,104.609
2426949,95.635
1906606,91.026
2054145,70.169
1707705,108.826
2490531,71.816
285294,92.64
343399,71.612
1322010,72.692
301322,103.402
745481,78.594
2382012,86.24
1287659,101.542
1414547,70.282
481776,101.183
1537263,70.003
1735698,79.485
75755,105.256
927515,72.646
1545668,84.706
942983,108.441
589741,85.143
388590,81.859
451470,83.468
277834,82.237
1414923,97.595
1519548,106.119
183257,101.594
1240078,107.873
2281299,103.102
154375,89.749
928244,73.728
2242355,96.356
1819762,86.079
1411434,104.512
1729091,80.111
1164841,73.63
27463,102.517
2175745,98.152
886051,109.224
796703,96.419
519602,74.163
620610,92.568
2188084,71.41
2673263,97.225
1890163,93.344
682243,87.012
2102908,95.736
43356,89.38
909861,82.428
810865,74.973
2667408,107.017
168716,92.246
874059,98.319
385487,105.738
1942146,82.805
1418145,85.062
1612987,103.526
2260420,96.06
281107,89.926
2038908,91.848
964589,103.184
2206717,96.757
897723,73.768
2267400,82.791
1018043,79.957
902817,75.56
757547,93.072
479770,86.894
593504,80.808
1264115,77.144
1346023,80.624
771805,76.088
2170132,80.711
470331,100.338
2374935,83.222
2401202,79.479
1477902,104.027
20915,100.98
2606733,81.059
225267,107.164
2374727,109.251
200254,101.49
2584989,80.11
368593,87.817
1449372,94.062
2103419,72.92
106914,82.459
2439979,87.485
100176,73.533
2537411,88.884
890619,98.695
1460142,88.421
779863,86.432
2435698,75.417
566035,96.513
2673205,70.564
2361418,74.867
754762,83.026
1805647,95.173
2537168,82.824
962298,106.088
72995,100.553
2511574,103.06
2536399,92.629
1392522,83.802
1873679,71.561
73815,87.949
67748,84.752
465274,77.77
19439,81.651
303407,89.117
1802470,74.71
309424,71.838
1412955,104.821
2492219,83.791
1894578,79.018
1825748,88.775
2714407,108.501
2362552,95.831
2465650,104.045
1896018,87.325
1388408,106.83
2053800,72.197
556970,73.316
1670421,78.58
2665260,108.839
2396189,71.866
2626711,93.392
2465666,70.534
453546,81.988
1768412,77.722
2665298,103.273
14899,93.357
1286948,95.455
2731123,88.23
1795011,90.523
1957524,76.116
803921,88.801
1498251,86.125
558027,101.21
452227,85.885
1224815,106.836
2241965,85.639
2457100,92.153
1388449,97.89
1486122,106.559
611034,107.646
1957429,100.437
1330921,103.173
2419556,106.124
1261119,106.846
2412534,109.858
1539886,72.061
212629,76.651
419732,79.733
2428525,91.687
1837803,88.717
1882525,88.809
1219183,83.862
1007731,78.461
2569056,88.465
2254916,75.135
1819222,90.713
2107711,98.468
2384182,80.428
2339516,70.577
1513787,74.23
1678848,76.585
1969970,90.848
1649983,102.463
742639,79.72
2242094,85.135
2365703,87.29
1114310,88.177
1521700,88.164
530622,88.16
759535,71.458
1776466,96.46
2391301,81.681
1272128,91.422
2710587,101.759
2478655,102.912
15537,97.536
706025,77.406
2331386,101.759
1555699,78.629
136368,71.67
259846,88.179
81139,109.652
1224246,81.617
2455943,109.829
1475895,80.838
2657942,83.474
2628217,109.413
1321760,108.788
126025,78.219
2271727,99.313
977241,79.329
756377,73.19
1396152,93.941
717383,76.571
2488234,72.595
992009,73.52
595361,104.343
772729,71.873
2417521,105.196
2085899,72.693
682739,97.953
1341411,92.468
2328317,78.61
1785631,108.715
1287698,97.077
211646,75.971
2580414,107.874
940645,77.428
954346,71.813
1567076,77.11
1327674,82.165
742045,71.542
2522189,98.398
1897055,95.462
504102,80.193
132087,107.885
865067,80.783
251026,78.775
53382,71.153
1541773,87.739
911816,81.102
1036076,106.5
721086,99.494
345104,82.098
1359953,88.04
1033907,101.182
2204327,83.375
103399,79.449
1602106,91.757
1315156,70.708
2675068,103.319
2589691,91.194
1087409,80.96
2284317,106.299
79489,81.613
138694,101.076
1450399,75.032
1659277,79.81
1880629,84.658
120011,103.606
60037,96.843
1789510,102.413
631596,109.224
719029,99.108
2005793,94.225
2088538,79.351
2701505,106.482
832796,75.418
223760,95.082
2123762,72.638
755434,105.7
2493906,79.634
906394,83.862
29847,85.805
1396705,101.62
215686,75.445
1869148,83.002
751675,88.388
1572440,101.751
1755976,105.963
1026315,92.99
1313405,105.39
1331404,84.016
468969,72.919
705331,98.69
1473153,105.962
2618477,74.886
1519897,76.243
2098769,87.545
589990,97.374
1969831,71.211
787637,75.417
1821509,82.771
150237,102.314
1759962,108.035
1011782,107.656
1697827,87.765
1284511,91.522
2724272,84.494
779480,103.801
75064,94.472
354262,76.69
28566,71.875
730278,81.424
856164,95.873
1596386,88.764
1109338,103.823
763227,94.166
1325011,85.984
1906500,88.408
101014,72.678
1007453,100.402
1379019,70.789
1574533,105.755
1098080,105.575
935792,106.52
1648664,103.108
2264424,109.962
168279,88.575
1085892,74.353
15881,90.947
1431081,78.765
682374,96.918
497563,88.785
2672213,102.589
2511340,91.326
2577118,92.349
2381286,82.646
2626012,70.992
2563312,90.727
2160257,80.339
1523018,94.352
2092271,79.576
1661182,97.145
2171335,70.3
943115,91.416
1440377,73.989
1413773,91.263
1083282,77.37
1395574,80.967
2374231,109.439
1957326,76.781
1640250,107.278
2184831,107.48
620292,74.347
2067341,98.419
2161190,83.222
2551577,87.668
1053757,81.728
1664931,101.435
351494,74.493
406618,102.739
1302125,104.131
2451156,105.345
93926,86.564
1728327,86.669
1407503,85.6
379527,98.115
2146550,108.983
1870512,78.147
602012,92.871
1942426,77.651
704889,81.968
1918899,102.223
2353835,84.448
1117782,86.308
2667153,77.717
991233,108.199
2428605,86.402
1776723,80.733
2029878,93.111
271720,99.726
2469607,73.233
1882772,81.081
943496,109.861
950154,109.133
1722946,96.366
2306954,97.167
1563708,104.883
2027934,106.72
740223,107.368
1367594,77.008
539275,105.545
13505,100.065
1830589,74.27
2043658,72.922
2068522,105.055
91866,70.211
1602411,91.49
2379907,73.52
1010127,75.081
539286,99.634
1741319,109.926
850720,87.913
1897833,78.141
7368,108.387
2422029,92.905
1112460,104.668
2425542,77.45
2191772,78.201
242939,81.415
2102526,83.771
1399808,81.889
2670072,87.112
2575899,97.529
2363712,107.426
2661704,85.64
1766517,70.301
18926,98.697
182206,74.652
2370925,95.807
2728531,75.508
55602,103.615
986136,87.739
529877,81.932
2282110,76.623
444409,71.009
592381,105.855
1960833,72.229
1010234,90.915
2196700,109.433
2396782,76.797
1674245,89.152
70791,96.771
1695736,79.18
922175,82.168
2671797,97.881
1745718,108.464
312576,106.297
69703,91.609
1930524,79.936
180033,106.424
818409,89.397
1192750,106.139
1851973,74.415
2102387,105.457
586121,106.98
1692015,99.045
2462104,108.457
2730712,108.306
1783220,106.796
1582151,87.285
2635117,100.733
453355,105.276
1310102,83.098
1612645,90.287
1345760,107.039
